node_id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
symptom::đau gối,-0.10127458721399307,-0.06635842472314835,0.7370178699493408,-0.6070008873939514,0.32707005739212036,-0.4203811287879944,0.08480867743492126,0.08469858020544052,0.17322224378585815,1.204988718032837,0.482769250869751,-0.18396756052970886,-1.195120096206665,-0.4665684998035431,0.6780907511711121,0.13146339356899261,0.13169212639331818,-0.27942928671836853,0.47171926498413086,0.09744933247566223,0.7479551434516907,-0.7106621861457825,-0.4947889745235443,0.17503239214420319,-0.12279550731182098,0.7563820481300354,-0.04816987365484238,0.2012459635734558,0.40893206000328064,-0.4616355299949646,0.44159242510795593,0.5129793882369995,0.041122663766145706,-0.25757864117622375,0.43358296155929565,-0.002518417313694954,0.12014520168304443,-0.0537625290453434,-0.05597570538520813,0.046633437275886536,-1.025993824005127,0.5900418162345886,-0.2043437510728836,1.0008196830749512,0.862388551235199,-0.27455106377601624,0.23942264914512634,-0.4644203782081604,-0.5576480627059937,-0.5766121745109558,0.23434606194496155,0.2638654112815857,-0.7482595443725586,0.2782072126865387,1.107932209968567,1.0944081544876099,0.013684472069144249,-0.3691282868385315,-0.9383319020271301,0.1268053650856018,-0.3061739504337311,-0.7139529585838318,-0.012683294713497162,0.19247204065322876
symptom::giọng khàn,-0.1766705960035324,0.33620524406433105,0.5450071096420288,-0.31270891427993774,-0.011278155259788036,-0.701768696308136,-0.13892368972301483,0.1323389708995819,0.12788064777851105,0.20931880176067352,0.5275636911392212,-0.08553313463926315,-0.19490684568881989,-0.5409250855445862,0.6529734134674072,-0.012706227600574493,-0.31048130989074707,-0.42923665046691895,-0.49174121022224426,0.23590323328971863,0.20788906514644623,0.40462154150009155,-0.06969153881072998,-0.3929893672466278,-0.1969539374113083,0.5997647643089294,0.2638033926486969,0.7181159257888794,1.0157437324523926,0.1367706060409546,-0.2812551259994507,-0.11496526747941971,-0.2659263610839844,-1.2216259241104126,0.9013446569442749,0.46890807151794434,-0.7201383113861084,0.06271467357873917,-0.02964795008301735,-0.22523653507232666,-0.42342549562454224,0.7764500975608826,0.11507564038038254,0.13051223754882812,-0.0815965086221695,-0.7919272780418396,-0.20397020876407623,-0.8673956990242004,-0.3511122167110443,0.29104623198509216,0.6871688365936279,-0.353882372379303,-0.32752057909965515,0.6581035852432251,0.05051415413618088,0.9672175645828247,-0.2277730405330658,-1.177049994468689,0.675355076789856,0.6234943866729736,0.051608748733997345,-0.34492433071136475,0.12793700397014618,0.15829187631607056
symptom::buồn bã,-0.3263308107852936,-0.2120995819568634,-0.3317544162273407,-0.41566941142082214,0.0578637532889843,-0.4069536030292511,0.5217262506484985,-0.5944919586181641,-0.13039113581180573,0.8179479241371155,0.7564201951026917,-0.186631977558136,-1.274793267250061,-0.3904038667678833,-0.24788694083690643,-0.5192658305168152,0.10751599073410034,-0.049550946801900864,-0.11909792572259903,0.3207918107509613,0.4921964704990387,0.07570701092481613,0.06967165321111679,-1.1994130611419678,-1.0583879947662354,1.0783357620239258,-0.060915667563676834,0.25794872641563416,0.3403022289276123,-0.13147154450416565,0.16682253777980804,-0.5461786389350891,-0.2202894240617752,-0.6791203618049622,-0.1262640804052353,0.15251274406909943,-0.3811655640602112,-0.14357775449752808,-0.8544566631317139,0.5610701441764832,-0.38946229219436646,-0.042314715683460236,-0.07220489531755447,-0.11483846604824066,0.4093731939792633,0.7494248151779175,-0.5183051228523254,-0.49017924070358276,0.6883083581924438,0.4175487756729126,-0.17938967049121857,0.7259234189987183,0.28586751222610474,0.5294123291969299,-0.17111553251743317,1.3260241746902466,0.29429876804351807,-0.8697655200958252,-0.43684932589530945,0.40749356150627136,0.4005385935306549,-0.5647941827774048,0.19342219829559326,0.18881365656852722
symptom::hồi hộp,0.10544624924659729,-0.322246789932251,-0.18994899094104767,0.07724351435899734,-0.28396645188331604,-0.12029767781496048,0.2917495369911194,-0.36281031370162964,-0.3699038028717041,0.7264448404312134,0.6409333348274231,-0.10007613152265549,-0.3289927542209625,-0.21646316349506378,0.0726189911365509,0.16408531367778778,0.2230863869190216,-0.1132177859544754,0.6371887922286987,0.05663997307419777,0.6152271032333374,0.1597045212984085,-0.37881067395210266,-0.7255284786224365,-0.4924367666244507,0.558042049407959,0.40676209330558777,0.27506959438323975,0.1718749701976776,-0.4864404499530792,0.260756254196167,-0.22848744690418243,-0.1661752313375473,-0.49555474519729614,0.11104504019021988,0.03058929741382599,-0.11371389031410217,0.026741022244095802,-0.32434186339378357,0.1672012060880661,-0.15945948660373688,0.6702880859375,0.08891493082046509,0.41573071479797363,0.37323370575904846,1.0013271570205688,-0.7004489302635193,0.08218574523925781,1.0612094402313232,0.8700831532478333,0.3326171338558197,0.31928718090057373,0.5506938695907593,-0.8696759939193726,0.40341782569885254,0.44328075647354126,0.13714151084423065,-0.9218810796737671,-0.6503559350967407,0.7940036654472351,-0.010503879748284817,0.040806449949741364,-0.37090933322906494,0.353609561920166
symptom::sưng nóng,-0.499324232339859,-0.23723067343235016,0.453467458486557,-0.044628214091062546,0.19079425930976868,-0.2571583092212677,0.6590948700904846,0.13315461575984955,-0.012936640530824661,0.6850374341011047,0.5143384337425232,-0.5591863393783569,-0.9786304831504822,-0.20069360733032227,0.5511143207550049,-0.061130624264478683,0.09636762738227844,-0.030358687043190002,0.3135896921157837,0.28226494789123535,1.0688523054122925,-0.2709183394908905,-0.5673439502716064,-0.04289349541068077,-0.6043291091918945,0.22632117569446564,-0.328071266412735,-0.2826809287071228,0.02786652371287346,-0.3215716481208801,-0.02159831114113331,0.8562399744987488,-0.02959068864583969,-0.8077314496040344,1.1039683818817139,0.28371861577033997,0.24350182712078094,0.7082526087760925,-0.25913119316101074,-0.20726893842220306,-0.4759947955608368,0.11920958757400513,0.07446955889463425,0.08882640302181244,0.7324032783508301,0.35606616735458374,0.21295107901096344,-0.5219445824623108,0.46819815039634705,0.5185324549674988,0.1914607733488083,0.6214280724525452,-0.4918079376220703,0.6054175496101379,0.873984694480896,-0.07620249688625336,-0.5744858980178833,-0.12754207849502563,-0.6827965974807739,0.3169044256210327,0.11425597965717316,-1.2237915992736816,0.23421472311019897,0.12487942725419998
symptom::mất mùi vị,-0.49266526103019714,0.12474092096090317,0.0694909393787384,0.20544596016407013,0.04024762287735939,-0.7757172584533691,-0.4271131753921509,-0.30162230134010315,-0.2537885010242462,-0.2505888044834137,0.6236225366592407,-0.1235402524471283,0.008075959049165249,-0.6532974243164062,0.17566674947738647,0.5079210996627808,-0.4687138497829437,0.05529787391424179,0.7411773204803467,-0.0943162739276886,0.4419953525066376,0.5241523385047913,0.2670495808124542,-0.6503652334213257,-0.13064944744110107,0.31135910749435425,-0.25200963020324707,0.7675368189811707,0.3466522991657257,-0.1857593059539795,-0.06392673403024673,-0.34453874826431274,-0.7094594240188599,-0.8609384298324585,0.19986681640148163,0.27236035466194153,-0.377630352973938,0.24195758998394012,0.23654064536094666,-0.0787101686000824,0.04628520458936691,0.817947506904602,-0.17025625705718994,0.014821793884038925,0.4999893009662628,-0.5877935886383057,0.1543048769235611,-0.5908907055854797,-0.27624666690826416,0.06973922252655029,0.8379959464073181,-0.5420618057250977,-0.3773247301578522,0.4984705150127411,-0.09364531934261322,0.8472169637680054,-0.348580926656723,-0.8395992517471313,0.5555891990661621,0.3261137008666992,-0.2962183356285095,0.11824202537536621,-0.31164878606796265,0.2339872270822525
symptom::ngứa niệu đạo,0.12577874958515167,0.8068308234214783,0.9983486533164978,0.15849189460277557,-0.34096914529800415,-0.6064932942390442,0.2086295783519745,-0.7251638174057007,-0.10852478444576263,0.7600560784339905,1.100573182106018,-0.2543090879917145,0.3395085036754608,-0.501830518245697,-0.06466542929410934,0.7081801891326904,-0.4983864426612854,0.25821495056152344,0.21345672011375427,0.44550684094429016,0.430476576089859,0.13975584506988525,0.00675942050293088,-0.7941230535507202,-0.65544193983078,0.8386237621307373,-0.3924034535884857,0.3479807376861572,-0.700080394744873,-0.08678820729255676,0.12331687659025192,0.23200489580631256,-0.7846472859382629,-0.664386510848999,-0.3892190754413605,0.14463460445404053,0.4578933119773865,0.15031275153160095,0.46901482343673706,0.6784286499023438,-0.37901875376701355,0.5367934703826904,0.1670200079679489,0.030405528843402863,0.40850594639778137,0.2390766590833664,-0.5805606245994568,-0.5152719020843506,-0.7348256707191467,-0.22505192458629608,0.367310106754303,0.22161760926246643,-0.4489291310310364,0.5844483375549316,-0.1657295823097229,0.34119489789009094,-0.1948411911725998,-0.4044782817363739,-0.4249664545059204,0.13559944927692413,-0.10939644277095795,-0.0980914980173111,-0.2586987018585205,-0.31993168592453003
symptom::đói,-0.37829115986824036,-0.07137782871723175,0.17336687445640564,0.1714795082807541,0.49080562591552734,-0.8424971103668213,0.40516573190689087,0.08218061923980713,-0.02719671092927456,0.6413500308990479,0.5265746712684631,-0.8851179480552673,-0.43220263719558716,0.3751145005226135,0.3824903964996338,0.610438883304596,-0.4955359399318695,0.0753699243068695,0.5423110723495483,0.09320811182260513,0.44663867354393005,0.05402886122465134,-0.8343693614006042,-0.2521340548992157,-0.17223559319972992,0.07306802272796631,-0.28007790446281433,0.1405095010995865,0.31163907051086426,-0.624997079372406,-0.0007519168430007994,-0.14606663584709167,-0.147776260972023,-0.6409025192260742,0.051866013556718826,-0.29889601469039917,0.06587965041399002,0.014776566997170448,-0.027654128149151802,0.16219313442707062,0.09518628567457199,0.40007561445236206,0.33084478974342346,0.29012247920036316,0.46552544832229614,0.29408013820648193,-0.5312816500663757,0.11537675559520721,0.7058626413345337,0.9145382046699524,0.5400905609130859,0.43300479650497437,-0.0384037010371685,-1.080309271812439,0.35126811265945435,0.08176807314157486,0.22566315531730652,-1.0171802043914795,-0.4614514112472534,0.40311112999916077,0.033608999103307724,0.3222161829471588,-0.3756861388683319,0.6440033316612244
disease::BENH073,-0.3219372034072876,-0.09279124438762665,0.5852019786834717,-0.6278079152107239,0.5799293518066406,-0.4571189284324646,0.059871334582567215,-0.021317174658179283,-0.045823004096746445,1.1889355182647705,-0.19776982069015503,-0.730586051940918,-1.3987953662872314,-1.1207166910171509,0.5725265741348267,0.45607468485832214,-0.22417110204696655,0.09122373908758163,-0.14153610169887543,0.8945528268814087,0.7662498950958252,-0.0063990140333771706,-0.8715265989303589,-1.2589067220687866,-0.08523228019475937,-0.3667750656604767,-0.8302798271179199,0.06644317507743835,0.057380493730306625,0.07787913829088211,-0.9694331288337708,-0.6011987924575806,-0.412853479385376,-1.3401846885681152,0.0716802105307579,-0.20018382370471954,-0.17430877685546875,-0.8471629619598389,-0.0250046756118536,-0.06272830814123154,0.9073657393455505,0.9253492951393127,-0.5521233677864075,0.942151665687561,-0.13717705011367798,1.0271434783935547,-0.37594014406204224,-0.5505331158638,-0.3888280987739563,0.08204054087400436,1.2495944499969482,1.4956837892532349,0.2361278235912323,0.39743363857269287,0.3362046182155609,0.26873672008514404,0.37358716130256653,-0.011643496342003345,-0.014333447441458702,0.4119203984737396,-1.0417946577072144,-0.534496009349823,0.7765374779701233,-0.030292542651295662
disease::BENH105,-0.5907661318778992,0.032047491520643234,0.3381843566894531,-0.4034618139266968,0.41057056188583374,0.1484367549419403,0.14398622512817383,-0.0787791833281517,-0.49144479632377625,1.5709420442581177,-0.1830989569425583,-1.0264475345611572,-0.6618333458900452,-0.9969922304153442,0.8523187041282654,0.15649402141571045,-0.0071386732161045074,-0.005914393812417984,0.8463243246078491,-0.04082268849015236,0.8544167280197144,-0.37512490153312683,-0.21013270318508148,-0.30858245491981506,-1.2651021480560303,0.348747581243515,-1.2429277896881104,-0.19462084770202637,-0.7082986235618591,-0.17921392619609833,-0.706701934337616,-0.18004600703716278,0.17342989146709442,-0.38786935806274414,-0.7975144386291504,0.5404268503189087,-0.392284631729126,0.6061949133872986,-0.3497646749019623,0.5083938837051392,0.6051284074783325,1.01803719997406,-0.03311508148908615,-0.14602570235729218,0.5190062522888184,0.006494769360870123,-0.4524780809879303,-0.538486659526825,-0.455973356962204,0.6479569673538208,0.32932403683662415,1.2401777505874634,0.44105055928230286,0.3580065071582794,0.663076639175415,1.2591346502304077,-0.8239807486534119,-1.2318809032440186,0.8539655208587646,0.02134663052856922,0.8485453128814697,-1.310517430305481,-0.4175090491771698,0.4320727288722992
symptom::đau đầu một bên,-0.2870425581932068,-0.06713218241930008,-0.24246501922607422,0.013959468342363834,0.3360300362110138,-0.08721545338630676,0.18218009173870087,-0.4985603392124176,0.08403400331735611,0.4266187250614166,0.22656573355197906,0.02714104950428009,-0.09653832018375397,-0.6673752665519714,0.5307188034057617,-0.028948163613677025,-0.27435001730918884,-0.16957098245620728,0.12175887823104858,0.05140018090605736,0.9866034984588623,-0.3281884491443634,-1.3718472719192505,-0.794890284538269,-0.46421921253204346,0.0635513961315155,-0.8617791533470154,-0.2691870331764221,0.9228559732437134,-0.6762466430664062,0.4128431975841522,-0.28548291325569153,-0.07632875442504883,-0.7757987976074219,-0.20196159183979034,0.4490821063518524,-0.24453438818454742,-0.09067845344543457,-0.161502867937088,0.11103327572345734,0.3910118043422699,0.45133307576179504,0.5877428650856018,0.004911658354103565,-0.1563974767923355,0.33173811435699463,-0.11449553072452545,-0.9748900532722473,-0.04547566547989845,-0.3731798231601715,-0.06887397915124893,0.3556472659111023,0.23686428368091583,-0.7312251329421997,1.0651339292526245,0.3936454951763153,0.23432594537734985,-0.19130603969097137,-0.1875021904706955,-0.17541533708572388,0.2150900512933731,-0.21300825476646423,-0.7868812084197998,0.8547447919845581
symptom::tiểu ít,0.47540634870529175,0.23248054087162018,0.32870641350746155,0.2883928120136261,0.5661405324935913,-0.402300626039505,0.23661091923713684,-0.20517902076244354,-0.3815581500530243,0.24628272652626038,0.6369835138320923,0.2509429454803467,-0.3476429879665375,0.08594752103090286,0.29040905833244324,-0.06008545309305191,-0.5061385631561279,-0.2565711438655853,0.08999074995517731,0.08392824977636337,1.2806185483932495,0.28725719451904297,-1.096264362335205,-0.9541324973106384,-0.5180734992027283,-0.06125650927424431,-0.43756717443466187,0.46425867080688477,0.36611291766166687,-0.41563522815704346,0.5822253227233887,0.07546400278806686,0.28952300548553467,-0.36596325039863586,-0.08312614262104034,0.09228218346834183,-0.16903729736804962,0.06396957486867905,-0.055032841861248016,0.1202857568860054,0.21384963393211365,0.2528493106365204,0.2708284854888916,0.006744183599948883,0.30112236738204956,0.0689256563782692,-0.28411537408828735,-0.41512250900268555,0.446388304233551,0.4782383143901825,-0.2679028809070587,0.6212177872657776,0.09548132121562958,-0.5490247011184692,0.389036625623703,-0.4022841155529022,0.8703063726425171,-0.5669806003570557,-0.12386853992938995,-0.010910035111010075,-0.032270729541778564,-0.47665125131607056,-0.4182378351688385,0.04798692837357521
symptom::sưng khớp,-0.3921165466308594,-0.06624359637498856,0.4766443073749542,-0.10086285322904587,0.20927733182907104,-0.7313851714134216,0.17120516300201416,0.17256319522857666,-0.07756788283586502,0.6645932793617249,0.30837497115135193,-0.13756689429283142,-1.2519629001617432,-0.40791064500808716,0.5533178448677063,0.0017933833878487349,0.33515825867652893,0.005507518071681261,0.7386016845703125,0.058017436414957047,0.6288551092147827,-0.09032727032899857,-0.8278777599334717,0.2349151074886322,-0.33686739206314087,0.2965938150882721,0.00963624007999897,0.08516456931829453,-0.16488684713840485,-0.8058900833129883,0.19343093037605286,0.44222816824913025,-0.28493133187294006,-0.5600957870483398,0.6842938661575317,-0.09162584692239761,0.43180394172668457,0.5486746430397034,-0.09541104733943939,-0.22907176613807678,-0.4074347913265228,0.04353943467140198,0.5189763903617859,0.31505364179611206,0.7681929469108582,0.28221043944358826,-0.01752319373190403,-0.09870165586471558,0.0717993751168251,0.3183601498603821,0.22061511874198914,0.14646469056606293,-0.8079653978347778,-0.4737297594547272,0.8647627830505371,0.4371688961982727,0.4047345221042633,-0.20151865482330322,-0.3263019919395447,-0.24667033553123474,0.028229020535945892,-0.9349774122238159,-0.04266887158155441,0.07504934072494507
symptom::mất hứng thú,-0.49781712889671326,-0.31114500761032104,-0.38317444920539856,-0.5340608358383179,0.10208743065595627,-0.5234634876251221,0.33960944414138794,-0.5581887364387512,-0.2104446142911911,0.5926023125648499,0.784680962562561,-0.07824521511793137,-1.234656810760498,-0.6818236112594604,-0.36336809396743774,-0.553806483745575,0.0790928304195404,-0.22541625797748566,-0.1478879302740097,0.5008853077888489,0.6283333897590637,0.018919600173830986,0.07019509375095367,-1.183847427368164,-1.1273161172866821,1.0874791145324707,-0.15022993087768555,0.15091316401958466,0.3720394968986511,-0.24298760294914246,0.15548379719257355,-0.5440203547477722,-0.29918503761291504,-0.885725736618042,-0.02151602879166603,0.41144195199012756,-0.4537805914878845,-0.35123708844184875,-0.7508392333984375,0.7464787364006042,-0.34763267636299133,-0.1304100602865219,-0.0701804831624031,-0.11078104376792908,0.411451518535614,0.5508925318717957,-0.6012706160545349,-0.7764500975608826,0.7614820599555969,0.03152285888791084,-0.2163555920124054,0.8781084418296814,0.31325575709342957,0.8239005208015442,-0.16416291892528534,1.5751371383666992,0.3059128224849701,-0.8167462348937988,-0.45553603768348694,0.4357213079929352,0.22202323377132416,-0.8263625502586365,0.25478944182395935,0.11913885921239853
symptom::phù,0.40595078468322754,0.44359514117240906,0.25606629252433777,0.17529283463954926,0.6417323350906372,-0.40184444189071655,0.31055471301078796,-0.07272180914878845,-0.3579995632171631,0.23192887008190155,0.49441659450531006,0.19841662049293518,-0.4657103717327118,0.06975862383842468,0.35819604992866516,-0.14531823992729187,-0.5205318331718445,-0.10658159852027893,0.09906522184610367,0.23694221675395966,1.3148276805877686,0.2644641101360321,-1.297751545906067,-0.7909025549888611,-0.4086291790008545,-0.16128243505954742,-0.1854672133922577,0.6866498589515686,0.4288150668144226,-0.39215078949928284,0.40294480323791504,-0.13768811523914337,0.371568500995636,-0.23637966811656952,-0.23471057415008545,0.14097477495670319,-0.159587100148201,0.21644605696201324,-0.1631731539964676,-0.02913575991988182,0.2947317659854889,0.4720289409160614,0.3590833842754364,-0.03562528267502785,0.16844165325164795,0.08055305480957031,-0.27241453528404236,-0.3445456922054291,0.4933878779411316,0.4049506187438965,-0.09190145879983902,0.7404556274414062,0.06996839493513107,-0.30035126209259033,0.3961300551891327,-0.28820541501045227,0.9184015393257141,-0.593840479850769,-0.13624922931194305,0.09501882642507553,0.007570745423436165,-0.4395882487297058,-0.5912246108055115,-0.03387627378106117
symptom::sợ ánh sáng,-0.19920873641967773,0.05859051272273064,-0.1396130621433258,-0.01073314156383276,0.3315112292766571,-0.076087586581707,0.1449621319770813,-0.4646656811237335,0.12808644771575928,0.33379948139190674,0.2622794806957245,0.14387626945972443,-0.20157493650913239,-0.6946069598197937,0.6452917456626892,-0.06241176649928093,-0.23824065923690796,-0.06394273042678833,0.05098528042435646,0.1535491645336151,1.1423709392547607,-0.359369158744812,-1.4013463258743286,-0.8694155216217041,-0.31246474385261536,0.14974179863929749,-0.923987090587616,-0.139731302857399,0.96547931432724,-0.6060370802879333,0.44845056533813477,-0.3231475353240967,-0.22040541470050812,-0.7068681120872498,-0.19799907505512238,0.43399906158447266,-0.27991583943367004,-0.1121734082698822,-0.010657592676579952,0.1270027905702591,0.46684643626213074,0.45799335837364197,0.6752744317054749,-0.05868373438715935,-0.3107002079486847,0.5986028909683228,-0.09553910046815872,-1.0020112991333008,-0.13632352650165558,-0.33934733271598816,-0.1543302685022354,0.4328693151473999,0.4159419536590576,-0.5305331349372864,1.0652573108673096,0.3548596203327179,0.2702602744102478,-0.16459661722183228,-0.1046752780675888,-0.08154291659593582,0.049074817448854446,-0.30509841442108154,-0.7447901964187622,0.8303810358047485
symptom::đau răng,-0.10149209946393967,-0.6574083566665649,0.27679842710494995,0.6982476115226746,0.30697184801101685,-1.0105568170547485,0.0462268628180027,-0.9329343438148499,0.021785244345664978,0.6329439282417297,-0.07648605853319168,-0.4414169192314148,-0.18960410356521606,-0.3727627992630005,0.5705792307853699,0.8521279692649841,-0.8135843276977539,0.839459240436554,-0.4441271126270294,0.12126342207193375,1.1324574947357178,0.4957614839076996,-0.17448100447654724,-1.0855344533920288,-0.29673105478286743,-0.03145414590835571,0.26775431632995605,-0.032996226102113724,0.162410169839859,-0.4028993844985962,-0.528702437877655,0.1759795844554901,-0.5568139553070068,-0.27260515093803406,0.40468505024909973,0.49280786514282227,-0.24014592170715332,0.6402973532676697,0.777519941329956,-0.713519811630249,-0.09560801833868027,0.5158296823501587,0.46530085802078247,-0.15824665129184723,0.11579390615224838,0.04735659062862396,-0.22045907378196716,0.08048685640096664,-0.2192327082157135,-0.03921918943524361,0.3189891278743744,-0.4304860830307007,-0.15814009308815002,1.018927812576294,0.41055113077163696,0.4384532868862152,-0.3604969382286072,-0.6557207107543945,-0.10211562365293503,0.7642238140106201,-0.1066020205616951,0.09708350151777267,-0.03474285081028938,0.49450385570526123
symptom::nghe kém,-0.43480587005615234,-0.26919758319854736,0.3666932284832001,0.29030537605285645,-0.1670466959476471,-0.2909218966960907,-0.4257274270057678,-0.40382513403892517,-0.018914872780442238,-0.1658620536327362,0.07209642976522446,0.46191784739494324,-0.04341735690832138,-0.21774931252002716,0.20148815214633942,0.3476371169090271,-0.4628237187862396,0.2495863437652588,0.3599046468734741,0.5010435581207275,0.3157421052455902,0.7256358861923218,-0.5953075885772705,-0.39038604497909546,-0.6744422912597656,0.2351367175579071,-0.6681040525436401,0.6436828970909119,0.26659420132637024,-0.2172001749277115,0.02479291707277298,0.11656162142753601,-0.0663783997297287,-1.0628619194030762,0.2367987483739853,-0.1848497837781906,0.32275208830833435,0.1419314593076706,0.4307246208190918,0.46403929591178894,1.0841952562332153,0.4177114963531494,0.37471383810043335,-0.568016529083252,0.6367375254631042,0.5343579649925232,-0.3679300844669342,-0.7789030075073242,0.20957452058792114,-0.15447916090488434,-0.1060577780008316,-0.07477415353059769,-0.44759222865104675,0.09043874591588974,-0.015219639986753464,0.793026864528656,0.13285012543201447,-0.7987809777259827,-0.3590063452720642,-0.02099434845149517,0.15924865007400513,-0.5217491388320923,-0.20949415862560272,0.7671130895614624
symptom::mệt mỏi,-0.4713761508464813,-0.27791523933410645,-0.35211360454559326,-0.4637283384799957,0.04401630908250809,-0.5176634788513184,0.334501177072525,-0.6746810078620911,-0.15523266792297363,0.6273107528686523,0.6729927062988281,-0.12100926041603088,-1.1877901554107666,-0.7292467951774597,-0.2726243734359741,-0.5031895041465759,0.10199510306119919,-0.20575882494449615,-0.12878654897212982,0.49545979499816895,0.6273741722106934,-0.023258615285158157,0.08265893161296844,-1.2051777839660645,-1.045374870300293,1.0521272420883179,-0.12407977133989334,0.13046444952487946,0.3109164237976074,-0.21880348026752472,0.17637483775615692,-0.5196983218193054,-0.30292248725891113,-0.7555431723594666,-0.06674274057149887,0.3852190673351288,-0.4473392367362976,-0.29016634821891785,-0.8076287508010864,0.6497994065284729,-0.41551318764686584,-0.04180467128753662,-0.12651988863945007,-0.03822217509150505,0.38051626086235046,0.6061067581176758,-0.6459141969680786,-0.709403932094574,0.7457203269004822,0.10841625183820724,-0.15307128429412842,0.8208405375480652,0.3410922884941101,0.801838755607605,-0.2521701157093048,1.4930998086929321,0.23659873008728027,-0.8038583397865295,-0.4742732048034668,0.4525620639324188,0.22247712314128876,-0.7366765141487122,0.24228161573410034,0.0410127192735672
symptom::đi tiểu nhiều về đêm,0.31683963537216187,-0.08549336344003677,0.15603892505168915,-0.5105069875717163,0.24688787758350372,-0.5460541248321533,0.7400001883506775,0.024045653641223907,-0.2990858852863312,0.8705506920814514,0.6260325908660889,0.14487558603286743,-0.9097810983657837,0.03260279819369316,0.08899394422769547,-0.3964005708694458,-0.07856301218271255,0.10637646168470383,0.4666478931903839,-0.32059767842292786,-0.08337074518203735,0.20812509953975677,-0.8792451620101929,-0.8418018817901611,-0.886810302734375,0.6463192701339722,0.04844098910689354,0.21165286004543304,0.04703226312994957,-0.11113297939300537,0.309741348028183,-0.25642678141593933,0.0490645132958889,-0.7843176126480103,0.17600680887699127,-0.10612798482179642,0.05853389576077461,0.31000030040740967,-0.3434186279773712,-0.00802873820066452,0.31305915117263794,-0.1060824990272522,0.2559833526611328,-0.1583324521780014,0.2541455626487732,0.6283413767814636,0.1695445328950882,-0.3485255241394043,0.0740816667675972,0.35648685693740845,0.3114258348941803,0.4108027517795563,0.18959985673427582,-0.3916749656200409,0.5224842429161072,0.3017520010471344,0.5973443388938904,-1.1437076330184937,-0.11518540978431702,0.6077831387519836,0.5193331837654114,-0.06287232786417007,-0.05333559960126877,0.3292649984359741
symptom::hắt hơi,-0.24887429177761078,-0.6021090745925903,0.007520643994212151,0.22115130722522736,0.44593513011932373,-0.5024376511573792,-0.46864333748817444,0.48473188281059265,-0.6972941160202026,0.210520938038826,0.2604532241821289,-0.5815736651420593,-0.4252469539642334,-0.03297068551182747,0.2523173987865448,0.16675733029842377,-0.42972907423973083,0.150593101978302,0.45109790563583374,-0.32005855441093445,0.21845689415931702,0.5929378271102905,-0.4971923828125,-0.8495946526527405,-0.14309130609035492,0.33280643820762634,-0.24551142752170563,-0.10425055027008057,0.1380985826253891,-0.562964677810669,0.20909859240055084,-0.4835268259048462,-0.06572641432285309,-0.8868111371994019,-0.2546880841255188,0.6685987710952759,0.043877243995666504,-0.14080335199832916,0.9724256992340088,-0.18516547977924347,-0.268339067697525,-0.0621923953294754,-0.35539987683296204,-0.25116807222366333,-0.12499266862869263,0.15707093477249146,-0.0872441753745079,-0.15964189171791077,-0.300098180770874,0.15815594792366028,0.555850625038147,1.3919296264648438,-0.4957689940929413,0.48600777983665466,0.38353240489959717,0.9911990165710449,-0.6119875907897949,-0.187655508518219,0.24126818776130676,0.5062083601951599,-0.34863215684890747,-0.05453449487686157,-0.30366823077201843,-0.686262845993042
symptom::da khô,-0.616550087928772,-0.35869309306144714,-0.1353771984577179,0.7023166418075562,0.20617057383060455,-0.7761034965515137,-0.8794949650764465,0.4669768214225769,-0.5929258465766907,0.9221689701080322,-0.05724175274372101,-0.6167001128196716,-0.05706854164600372,-0.01890787109732628,0.2635819911956787,-0.6068080067634583,-0.8070860505104065,-0.6998168230056763,0.04090649262070656,0.5081157684326172,0.9890397191047668,-0.45483940839767456,-0.22507788240909576,-0.7869840860366821,-0.16783563792705536,0.7690035104751587,-0.4139260947704315,-0.23768693208694458,-0.09761792421340942,-0.4811694920063019,-0.140607550740242,-0.3682611882686615,0.3409706652164459,-0.3079663813114166,0.04504020884633064,0.14455392956733704,-0.24550296366214752,-0.18249009549617767,0.29616227746009827,0.13511234521865845,-0.43554258346557617,0.7629342675209045,-0.5059510469436646,-0.059266671538352966,-0.3842449188232422,0.4629828929901123,0.43026551604270935,-0.10337238758802414,-0.5390885472297668,0.1657310575246811,0.05394669994711876,0.5650334358215332,-0.010812395252287388,0.2865588963031769,0.8890723586082458,0.9851141571998596,-0.7907756567001343,-0.6769934892654419,-0.43267568945884705,-0.3697797358036041,-0.03064825013279915,-0.6714992523193359,-0.0628616139292717,-0.17684826254844666
